timestamp,marketId,selectionId,price,sizeTraded
1770136545399,1.253450010,166903,1.49,2.79
1770136545399,1.253450010,166903,1.47,0.72
1770136545401,1.253450010,58805,5.20,8.26
1770136545401,1.253450010,58805,5.40,80.16
1770136545401,1.253450010,58805,5.30,5.96
1770136545401,1.253450010,58805,5.60,459.99
1770136545401,1.253450010,58805,5.80,85.00
1770136545401,1.253450010,58805,5.50,104.28
1770136545401,1.253450010,58805,5.70,141.26
1770136545401,1.253450010,58805,6.00,98.81
1770136545401,1.253450010,58805,5.90,41.37
1770136545401,1.253450010,58805,6.20,259.51
1770136545402,1.253450010,197965,7.00,2.00
1770136545402,1.253450010,197965,7.20,7.76
1770136545402,1.253450010,197965,7.60,3.07
1770136545402,1.253450010,197965,7.80,97.47
1770136545402,1.253450010,197965,8.00,90.45
1770136545402,1.253450010,197965,8.20,86.85
1770136545402,1.253450010,197965,8.80,116.86
1770136545402,1.253450010,197965,8.40,179.22
1770136545402,1.253450010,197965,8.60,129.49
1770136545402,1.253450010,197965,9.60,0.75
1770136545402,1.253450010,197965,9.80,34.14
1770136545402,1.253450010,197965,9.20,65.60
1770136545402,1.253450010,197965,9.40,14.14
1770136545402,1.253450010,197965,9.00,36.59
1770136545403,1.253401815,58805,3.25,79.12
1770136545403,1.253401815,58805,3.35,32.02
1770136545403,1.253401815,58805,3.30,138.47
1770136545403,1.253401815,58805,3.20,69.36
1770136545403,1.253401815,58805,3.40,134.20
1770136545403,1.253401815,58805,3.50,73.68
1770136545403,1.253401815,58805,3.45,7.21
1770136545403,1.253401815,58805,3.60,6.87
1770136545403,1.253401815,58805,3.15,2.00
1770136545403,1.253401815,58805,3.75,4.13
1770136545403,1.253401815,58805,3.80,1.70
1770136545404,1.253401815,4768314,1.93,60.59
1770136545404,1.253401815,4768314,1.95,159.22
1770136545404,1.253401815,4768314,1.94,100.54
1770136545404,1.253401815,4768314,2.04,3.47
1770136545404,1.253401815,4768314,1.97,73.45
1770136545404,1.253401815,4768314,1.98,93.05
1770136545404,1.253401815,4768314,1.89,285.57
1770136545404,1.253401815,4768314,1.92,138.62
1770136545404,1.253401815,4768314,1.91,60.00
1770136545404,1.253401815,4768314,1.88,20.82
1770136545404,1.253401815,4768314,1.90,55.16
1770136545404,1.253401815,4768314,1.96,5.46
1770136545404,1.253401815,4768314,1.77,9.44
1770136545404,1.253401815,4768314,2.02,0.80
1770136545404,1.253401815,4768314,1.75,3.86
1770136545405,1.253401815,10492935,5.70,0.76
1770136545405,1.253401815,10492935,5.60,4.00
1770136545405,1.253401815,10492935,5.30,50.56
1770136545405,1.253401815,10492935,5.10,15.44
1770136545405,1.253401815,10492935,5.40,3.83
1770136545405,1.253401815,10492935,5.50,3.66
1770136545405,1.253401815,10492935,5.20,7.44
1770136545405,1.253401815,10492935,6.20,1.86
1770136545407,1.253388278,21868583,3.40,97.37
1770136545407,1.253388278,21868583,3.45,1.72
1770136545407,1.253388278,21868583,3.35,95.73
1770136545407,1.253388278,21868583,3.30,106.08
1770136545407,1.253388278,21868583,3.20,152.46
1770136545407,1.253388278,21868583,3.15,212.48
1770136545407,1.253388278,21868583,3.10,818.19
1770136545407,1.253388278,21868583,3.25,81.29
1770136545407,1.253388278,21868583,3.00,131.67
1770136545407,1.253388278,21868583,3.05,107.53
1770136545407,1.253388278,21868583,2.96,27.89
1770136545407,1.253388278,21868583,2.98,46.12
1770136545407,1.253388278,21868583,2.94,185.67
1770136545409,1.253388278,58805,2.62,0.86
1770136545409,1.253388278,58805,2.64,1.85
1770136545409,1.253388278,58805,2.70,5.32
1770136545409,1.253388278,58805,2.68,60.19
1770136545409,1.253388278,58805,2.76,21.10
1770136545409,1.253388278,58805,2.80,110.92
1770136545409,1.253388278,58805,2.90,44.94
1770136545409,1.253388278,58805,2.92,251.31
1770136545409,1.253388278,58805,2.88,0.63
1770136545409,1.253388278,58805,2.94,33.14
1770136545409,1.253388278,58805,2.96,3.69
1770136545409,1.253388278,58805,2.98,23.93
1770136545409,1.253388278,58805,3.00,714.75
1770136545409,1.253388278,58805,3.05,1696.57
1770136545409,1.253388278,58805,3.10,1224.25
1770136545409,1.253388278,58805,3.30,57.52
1770136545409,1.253388278,58805,3.15,514.23
1770136545409,1.253388278,58805,3.25,3.73
1770136545411,1.253388278,5112599,3.15,87.54
